category,rating,label,text_,user_id,date,translated_text
Clothing_Shoes_and_Jewelry_5,5.0,0,"I bought this hat to wear on a three-day stay at the Western Southern Tennis Tournament in Mason, Ohio.  It performed beautifully through sunny, rainy, and sometimes very windy weather.  Good thing for the chin strap because you would not want the hat to blow off while sitting up high in the stadium seats.  I noticed other tennis enthusiasts had similar OR hats, but I was very pleased with mine and glad I purchased it online.  And it's a good thing the hat can be put into a washing machine because it did get a little dirty after three days of wear.  The best feature of the hat is that the back extends down far enough to cover the neck and keep it from being burned by the sun.  The adjustable chin strap and the toggle at the back allow you to get a fit exactly to your head size that is comfortable and stylish at the same time.",2635,2022-06-12,"Bu şapkayı Mason, Ohio'daki Batı Güney Tenis Turnuvasında üç günlük bir konaklamada giymek için aldım.  Güneşli, yağmurlu ve bazen çok rüzgarlı havalarda güzel bir performans sergiledi.  Çene kayışı için iyi bir şey, çünkü stadyum koltuklarında yüksek otururken şapkanın patlamasını istemezsiniz.  Diğer tenis meraklılarının benzer veya şapkalara sahip olduğunu fark ettim, ama benimkinden çok memnun kaldım ve çevrimiçi satın aldığım için mutluyum.  Ve şapkanın bir çamaşır makinesine konabileceği iyi bir şey çünkü üç günlük aşınmadan sonra biraz kirlendi.  Şapkanın en iyi özelliği, arkanın boynu kaplayacak ve güneşin yakılmasını önleyecek kadar uzanmasıdır.  Ayarlanabilir çene kayışı ve arkadaki geçiş, aynı anda rahat ve şık olan kafa boyutunuza tam olarak uymanızı sağlar."
Home_and_Kitchen_5,5.0,0,"Fugitive is another great read by Phillip Margolin. In this tale there is not much taking place in the courtroom but it gives an intense in-depth description  of all that occurs and the build-up before the courtroom drama begins. How much investigation is warranted by a number of players to make sure of all the necessary facts on both sides in the court. It also examines the desperate tactics of an embittered old man willing to destroy  lives to get his
own way.
A few twists and turns.some are expected but many are a ""surprise""
Phillip reaaly knows how to spin a great book.",1511,2022-12-18,"Fugitive, Phillip Margolin'in bir başka harika okumasıdır. Bu masalda mahkeme salonunda çok fazla yer almıyor, ancak mahkeme salonu draması başlamadan önce meydana gelen her şeyin ve birikmenin yoğun bir derinlemesine açıklamasını veriyor. Mahkemenin her iki tarafındaki gerekli tüm gerçeklerden emin olmak için bir dizi oyuncu tarafından ne kadar soruşturma yapılması gerekmektedir. Aynı zamanda, hayatını almak için hayatları yok etmek isteyen sevimli yaşlı bir adamın umutsuz taktiklerini de inceler.
kendi yolu.
Birkaç bükülme ve dönüş.
Phillip Reaaly harika bir kitabı nasıl döndüreceğini biliyor."
Electronics_5,4.0,1,I am pleasantly surprised with this set.  It is a little snug around my hips but not too tight.  I wear a 7.5 and the 7.5 fits me fine.  The material is soft and the size is perfect.  I love the way it looks.  I am looking forward to wearing it for a long time.  It is a great dress.  I will definitely buy another one.  I am very pleased with this purchase.I love these socks! They are so comfy and they are very comfortable! They fit true to size!I'm a huge,6304,2022-05-12,Bu setten hoş bir sürpriz var.  Kalçalarımın etrafında biraz rahat ama çok sıkı değil.  7.5 giyiyorum ve 7.5 bana iyi uyuyor.  Malzeme yumuşak ve boyut mükemmel.  Görünüşünü seviyorum.  Uzun süre giymeyi dört gözle bekliyorum.  Harika bir elbise.  Kesinlikle başka bir tane alacağım.  Bu satın alımdan çok memnunum. Bu çorapları seviyorum! Çok rahat ve çok rahat! Boyutuna doğru uyuyorlar! Ben çok
Electronics_5,4.0,1,Exactly as described.  Good quality.  It's a good price.My dog loves this treat,12099,2022-09-19,Tam olarak açıklandığı gibi.  Kaliteli.  Bu iyi bir fiyat. Köpeğim bu tedaviyi seviyor
Electronics_5,4.0,0,"I appreciate this book on so many levels, I don't know where to even start this review. The Life List by Lori Nelson Spielman is a study of a person's transformation from a life being led to a life worth leading. The journey, however, is not without its own set of trials and tribulations.

When we meet Brett, the main character, she is the picture of success with the entire package of successful trappings: friends, love, professional achievement, and a life in the great city of Chicago.  It is only when Brett's mother passes away from cancer that the layers begin to peel away and we see what's going on beneath the surface.

To further exacerbate the situation, Brett is fired from her job by a sister-in-law who receives a promotion in the family business that had been promised to Brett. Through a series of events, it comes to Brett's attention that it was, in fact, her mother who has orchestrated some of the events Brett is being forced to deal with. The biggest and seemingly most undoable is for Brett to look back on a list of goals she made when she was just 14 and as is stipulated by her mother's attorney, in order to receive the inheritance from her mother, she must complete ten of the items on the list immediately. Dealing with the list and some of the goals penned as a young girl seems, well, difficult and impossible (get a horse?) particularly since she is in a state of grief.

Working through the list at first is challenging but watching her grow and evolve as she tackles each item, is miraculous, amidst surprise upon surprise but I will leave those surprises to be discovered by the reader.

I really enjoyed this and am sure others will too.

Recommend.",7827,2022-09-23,"Bu kitabı pek çok düzeyde takdir ediyorum, bu incelemeye nereden başlayacağımı bilmiyorum. Lori Nelson Spielman'ın Yaşam Listesi, bir kişinin liderliğe değer bir hayata yol açan bir hayattan dönüşümünün bir çalışmasıdır. Ancak yolculuk, kendi deneme ve sıkıntıları olmadan değil.

Ana karakter olan Brett ile tanıştığımızda, başarılı tuzakların tamamı paketi ile başarı resmidir: arkadaşlar, aşk, profesyonel başarı ve Chicago'daki büyük şehrinde bir yaşam.  Sadece Brett'in annesi kanserden geçtiğinde katmanlar soyulmaya başlar ve yüzeyin altında neler olduğunu görürüz.

Durumu daha da kötüleştirmek için Brett, Brett'e vaat edilen aile işinde bir tanıtım alan bir kayınbirader tarafından işinden kovulur. Bir dizi olay sayesinde, Brett'in dikkatine, aslında Brett'in başa çıkmaya zorlandığı olayların bazılarını düzenleyen annesi. En büyük ve görünüşte, Brett'in sadece 14 yaşındayken yaptığı hedeflerin bir listesine bakması ve annesinin avukatı tarafından öngörüldüğü gibi, annesinden miras almak için hemen listedeki on öğeyi tamamlamalıdır. Liste ve genç bir kız olarak kaleme alınan bazı hedeflerle uğraşmak, özellikle bir keder durumunda olduğu için zor ve imkansız görünüyor (bir at mı?).

İlk başta liste üzerinde çalışmak zordur, ancak her bir öğeyi ele alırken büyümesini ve gelişmesini izlemek, mucizevi, sürpriz üzerine sürpriz ortasında, ancak bu sürprizleri okuyucu tarafından keşfedilecek şekilde bırakacağım.

Ben gerçekten zevk ve eminim başkaları da olacak.

Tavsiye etmek."
Home_and_Kitchen_5,5.0,0,"we get this on subscription from Chewy now but have 11 cats and this food keeps them from puking all the time and they never reject it. We would get bags of other brands that all 11 cats would refuse at once so I know the food was bad.  Have not had that happen with Blue.  I have young to old cats, indoor and barn cats all of this food.",2647,2022-09-29,"Bunu şimdi Chewy'den abonelik alıyoruz ama 11 kedimiz var ve bu yemek onları her zaman patlamalarını engelliyor ve asla reddetmiyorlar. 11 kedinin bir kerede reddedeceği diğer markaların çantalarını alırdık, bu yüzden yiyeceklerin kötü olduğunu biliyorum.  Blue ile gerçekleşmedim.  Tüm bu yiyecekleri, yaşlı kedilere, kapalı ve ahır kedilerim var."
Clothing_Shoes_and_Jewelry_5,2.0,0,"This was a warehouse deal item but if I bought another, I'd pay full price.  This had a scratch in it that I keep looking at over and over.  The thermos holds quite a bit of coffee for me.  This is a tall, thin thermos so it is easy to hold.  I have the teal color and it is a very nice shade.  The top screws on and has to be lined up perfectly to get this to go on and make sure you tighten it down real good or you'll get your beverage leaking out.  I usually put lids on so tight my husband cannot get them off and with this, even with tightening this down the way I usually do, it was not tight enough.  The top center has a small button to push  up or down to open or close it, that works good.  There is also a small hook inside to hold a tea bag.  I haven't used that feature yet but I will.  That is different and will come in handy.

02/23 update - I filled this up with coffee today and screwed the top on and the silver band split and there is about a 1/8 inch gap now in the top.  It seems to not cause any spill of the coffee yet, but we'll see.  Maybe this wasn't such a good deal after all.

03/08 - Another update.  This was a sale one day recently and I bought a silver one with a black top to take to work.  Do not buy the silver with the black top!  You cannot see where the opening is for the beverage to come out and I spill hot coffee on my cheek and clothing about 80 percent of the time.  Since I used this, I will probably have to make some scratch marks in the lid so I know when the opening is.  This will be better than a burned red face.",11068,2022-09-12,"Bu bir depo anlaşma öğesiydi ama başka bir tane satın alırsam tam fiyat öderdim.  Bu, tekrar tekrar bakmaya devam ettiğim bir çizik vardı.  Termos benim için biraz kahve tutuyor.  Bu uzun, ince bir termos, bu yüzden tutulması kolay.  Teal rengim var ve çok güzel bir gölge.  Üst vidalar ve devam etmek için mükemmel bir şekilde sıralanmalı ve gerçekten iyi bir şekilde sıktığınızdan emin olun ya da içeceğinizi sızdıracaksınız.  Genellikle kapakları o kadar sıkı koyuyorum ki kocam onları çıkaramaz ve bununla, bunu genellikle yaptığım gibi sıkılaştırırken bile yeterince sıkı değildi.  Üst merkezin, iyi çalışan, açmak veya kapatmak için yukarı veya aşağı itmek için küçük bir düğmesi vardır.  Bir çay poşetini tutmak için içinde küçük bir kanca da var.  Henüz bu özelliği kullanmadım ama yapacağım.  Bu farklı ve işe yarayacak.

02/23 GÜNCELLEME - Bunu bugün kahve ile doldurdum ve üstünü ve gümüş bant bölünmesini vidaladım ve şimdi üstte yaklaşık 1/8 inçlik bir boşluk var.  Henüz kahvenin dökülmesine neden olmuyor gibi görünüyor, ama göreceğiz.  Belki de bu çok iyi değildi.

03/08 - Başka bir güncelleme.  Bu bir gün bir gün bir satıştı ve işe almak için siyah bir üst olan gümüş bir satış aldım.  Gümüşü siyah üst ile satın almayın!  İçeceğin çıkması için açılışın nerede olduğunu göremiyorsunuz ve yanağıma ve kıyafetlerime sıcak kahve döküyorum.  Bunu kullandığımdan beri, muhtemelen kapakta bazı çizik izleri yapmam gerekecek, bu yüzden açıklığın ne zaman olduğunu biliyorum.  Bu yanmış kırmızı bir yüzden daha iyi olacak."
Tools_and_Home_Improvement_5,5.0,0,"Great read!  I couldn't put this down, and I can't to read the next one.  The author knows what he's doing and his writing shows that he has a mastery of the language.",6017,2022-08-21,Harika bir okuma!  Bunu indiremedim ve bir sonrakini okuyamıyorum.  Yazar ne yaptığını biliyor ve yazısı dilde ustalığını gösteriyor.
Electronics_5,5.0,1,These fit some dog food cans. The only problem is that it's kind of hard to find.,859,2022-07-18,"Bunlar bazı köpek maması kutularına uyuyor. Tek sorun, bulmak biraz zor."
Clothing_Shoes_and_Jewelry_5,2.0,0,Large didn't fit well on my 65lb lab/pit mix. Luckily I was able to return...,11490,2022-11-01,Büyük 65lb laboratuvar/çukur karışımına iyi uymadı. Neyse ki geri dönebildim ...
Electronics_5,5.0,1,"This is my second pair of these, and they are very comfortable. I have worn them for a couple of hours and they are still warm and comfortable.I bought these for my daughter's birthday and she loves them.  They are very comfortable.I bought this for my husband for his birthday.  He's a huge fan of the sneaker and it fits him so well.  He says it's very comfortable and he's wearing it all the time.  I love the arch support.  He wears a size 12.  He says he likes it, but it's a little tight.  It's definitely not for him.  But he's happy to get it.",3378,2022-10-18,"Bu benim ikinci çiftim ve çok rahatlar. Onları birkaç saat giydim ve hala sıcak ve rahat. Bunları kızımın doğum günü için aldım ve onları seviyor.  Çok rahatlar. Bunu kocam için doğum günü için aldım.  Spor ayakkabının büyük bir hayranı ve ona çok iyi uyuyor.  Çok rahat olduğunu ve her zaman giydiğini söylüyor.  Kemer desteğini seviyorum.  12 beden giyiyor. Onu sevdiğini söylüyor, ama biraz sıkı.  Kesinlikle onun için değil.  Ama almaktan mutluluk duyuyor."
